#Active RPP references from measurements
PHRVA,D59,111901,S066MGM
EPHJA,C9,1,S061:Desig=2,S061:Desig=3,S061:Desig=7
PHRVA,D59,123520,S007N
PRLTA,82,4975,S055HGC
PRLTA,83,32,S032DT,S032T
PHLTA,B456,90,S012:Desig=11
PHLTA,B456,283,S046SLP
PHLTA,B456,297,S011DIM,S011DRE,S011XRM,S011YRE
PRLTA,83,1092,S066MNS
PHLTA,B458,431,S055H2
PHLTA,B458,545,S013D,S013E+-,S013F+-
PHLTA,B458,553,S013ALP,S013:Desig=14
PHLTA,B459,354,S046SE
PHLTA,B459,674,S012:Desig=7
PRLTA,83,1521,S004:Desig=4
PRLTA,83,1529,S016:Desig=11
PHRVA,D60,031101,S046SBT
PHLTA,B460,135,S056ZLR
PHLTA,B460,219,S066M2E,S066MAE
PHLTA,B460,227,S066M2E,S066MAE
PHLTA,B460,236,S003TD
PRLTA,83,917,S013AV,S013:Desig=13,S013:Desig=20
PRLTA,83,922,S009:Desig=6
NUPHA,B549,217,Q005M,Q005M1S
PHRVA,D59,075002,S046LGN
PHRVA,D59,114009,Q005M,Q005M1S
PHRVA,D60,051101,S042D
PHRVA,D60,052001,Q007TP
PRLTA,83,2128,S046LGN
PRLTA,83,1902,S044AB
PRLTA,83,2133,S046SQK,S046STP
PHLTA,B443,347,S054CTQ
PHLTA,B444,367,S046PHC
PHLTA,B444,401,Q123SM
PHLTA,B444,555,B004M,B004W,B132M,B132W
PHLTA,B453,153,S043CHG
PHLTA,B456,68,S056Z1C,S056ZCH,S056ZET,S056ZLR,S056ZPS
PHLTA,B458,355,S056MR,S056WRZ,S056ZLR
EPHJA,C10,1,S035:Desig=182,S035:Desig=115,S035:Desig=116,S035:Desig=117,S035:Desig=118,S035:Desig=119,S035:Desig=238,S035:Desig=239,S035:Desig=249,S035:Desig=250,S035:Desig=109,S035:Desig=62,S035:Desig=198,S035:Desig=7
PHLTA,A255,221,S017M
PRLTA,83,3390,B148W+,B148W0
PHLTA,B462,401,S031:Desig=43,S031:Desig=213,S031:Desig=41,S031:Desig=42,S031:Desig=113,S031:Desig=114,S031:Desig=117,S031:Desig=118,S031:Desig=119,S032:Desig=39,S032:Desig=40,S032:Desig=28,S034:Desig=73,S034:Desig=74,S034:Desig=76,S034:Desig=77,S034:Desig=93,S034:Desig=94,S034:Desig=95,S034:Desig=96,S034:Desig=97,S034:Desig=98,S034:Desig=99,S034:Desig=100
PHRVA,D60,052003,S043:Desig=7
PHRVA,D60,052004,B063M,B063:Desig=2,B063W
JPHGB,25,1839,S077U1D
PHRVA,D60,072002,S043DG1,S043DKG,S043LG
PRLTA,83,2896,S056EGT
PRLTA,83,3124,S057DSB
PRLTA,83,3378,S041:Desig=10,S042:Desig=71
PHLTA,B461,397,S077U1C
PHLTA,B461,371,S046DM1
PHLTA,B462,389,S043:Desig=11
PHLTA,B462,425,S044:Desig=7,S044:Desig=73
PHLTA,B463,333,S013:Desig=46
PHLTA,B464,135,S071GEX
PHRVA,D60,082002,S030DM2,S046PHB
PHRVA,D60,092005,S051:Desig=1,S051:Desig=2,S051:Desig=3
PHRVA,C60,035210,B062:Desig=2,B065:Desig=2
PHLTA,B464,303,S030DM2
PHLTA,B464,311,S055H2
PHLTA,B465,315,S003TD
PHLTA,B465,323,M151M
PHLTA,B465,349,S043:Desig=12,S043:Desig=8
PHLTA,B466,345,Q123DM,Q123SM,Q123UM
PHLTA,B466,415,S067RER,S067T13
PHRVA,D60,072003,S042D
PHRVA,D60,112002,S035:Desig=260,S035:Desig=109,S035:Desig=264,S035:Desig=285,S035:Desig=5,S035:Desig=270,S035:Desig=259,S035:Desig=258,S035:Desig=8,S035:Desig=262,S035:Desig=271,S035:Desig=113,S035:Desig=263,S035:Desig=247
PHRVA,D60,112004,S042D
PRLTA,83,4253,S010IXI,S010PTM
PRLTA,83,4476,S046GNO,S046SQK
PRLTA,83,4482,S010:Desig=15
PHLTA,B462,195,Q123SM
PHLTA,B463,230,S046WNO
PHLTA,B465,303,S071GEX
PHLTA,B467,171,S043DG5
PHLTA,B467,185,S067DM1,S067T23
PHLTA,B468,168,Q005M,Q005M1S
PRPLC,320,319,S066CHR,S066MGM
EPHJA,C10,185,S040T,S061T
EPHJA,C10,201,S035:Desig=1,S035:Desig=2
EPHJA,C10,219,S044Z0B,S044Z0C
EPHJA,C11,447,S056ESP
PRLTA,84,835,Q008BPP
EPHJA,C11,19,Q004M
EPHJA,C11,271,B050M,B050W,B052M,B052W
PANUE,62,1886,S030DM3
PRLTA,83,4918,S030DM3
PRLTA,83,4937,S046GNO,S046SQK
PRLTA,83,4943,S077U2D
PHLTA,B470,268,S007NI,S046GTN
PHLTA,B470,281,S071GEX,S071OS6,S071OS7
PRLTA,83,5222,S066MGM
NUPHA,A658,299,S076HDB,S076MW
NUPHA,B563,97,S046DM1
PHRVA,A59,223,S016DM,S016DQ2
JHEPA,9908,006,S071GEX
PHRVA,D61,011701R,S029IAG
PHRVA,D61,012002,M010M,M010:Desig=11,M010:Desig=12,M010:Desig=13,M010:Desig=14,M010:Desig=7,M010:Desig=8,M010:Desig=9,M010:Desig=10,M010:Desig=16,M010W,M014M,M014W,S035:Desig=276,S035:Desig=277,S035XA1,S035XAL
PHRVA,D61,016006,S056ZCH
PHRVA,D61,031101R,S019DT,S019T
PHRVA,D61,034005,Q005M,Q005M1S
PHRVA,D61,035002,S056ZLR
PRLTA,84,212,S056ZCH,S056ZLR
PRLTA,84,216,Q007TV
PRLTA,84,238,Q123SM
PHLTA,B466,107,S056KKI
PHLTA,B466,403,M010W
EPHJA,C11,587,S086D
EPHJA,C11,599,M010:Desig=14,M018MCT,M018W5,Q123SM,S035:Desig=125,S035:Desig=126,S035:Desig=238,S035:Desig=239,S035:Desig=278,S035:Desig=279,S035:Desig=280,S035:Desig=285,S035:Desig=109,S035:Desig=182,S035:Desig=260,S035:Desig=117,S035:Desig=281,S035:Desig=7,S035:Desig=115,S035:Desig=116,S035:Desig=118,S035:Desig=286,S035:Desig=21
EPHJA,C11,619,S046UPH,S046WNO
EPHJA,C12,69,S023M,S023:Desig=1,S023:Desig=9,S023:Desig=10
EPHJA,C12,225,S044:Desig=17,S044:Desig=7,S051:Desig=28
EPHJA,C14,613,S044Z0S
EPHJA,C16,597,S044:Desig=17,S044:Desig=7
EPHJA,C14,1,S044GEA,S044GEV,S044GLA,S044GLV,S044GMA,S044GMV,S044GTA,S044GTV,S044M,S044:Desig=1,S044:Desig=7,S044:Desig=8,S044:Desig=16,S044:Desig=2,S044SH,S044W,S044:Desig=9,S044Z01,S044Z0A,S044Z0L,S044Z0T
JTPLA,70,248,M013M2,M013W2
PHRVA,D60,072001,M026M,M055:Desig=14,M071:Desig=13,M071:Desig=58,M055:Desig=17,M055M,M055:Desig=5,M055:Desig=7,M055:Desig=6,M055:Desig=8,M056:Desig=15,M071:Desig=56,M056:Desig=14,M056:Desig=16,M056:Desig=5,M056:Desig=3,M056M,M056:Desig=17,M056:Desig=4,M056:Desig=8,M057:Desig=15,M071:Desig=59,M057:Desig=24,M057:Desig=16,M057:Desig=5,M057:Desig=3,M057M,M057:Desig=17,M057:Desig=4,M057:Desig=8
PHRVA,D60,074023,M003M1,M003W1,M014PP,M036M2,M036W2
PRLTA,83,2902,M056:Desig=11,M056:Desig=6,M056M,M056W
PHLTA,B462,371,M003M1,M004:Desig=9,M004:Desig=12,M004:Desig=20,M004:Desig=196,S014:Desig=15
PHLTA,B462,380,M003M1,M003W1,M004:Desig=19,M004:Desig=20,M004:Desig=22,S014:Desig=21
PHLTA,B462,453,M027M4,M027W4,M175M5,M175W5
PHLTA,B462,462,M003M1,M003W1,M068M,M068:Desig=2,M068:Desig=5,M068W,M147PP,M147:Desig=1,M147:Desig=11,M152M,M152:Desig=4,M152:Desig=8,M152W
PHLTA,B467,147,M123M,M123:Desig=6,M123:Desig=7
PHLTA,B467,296,M003M1,M003W1,M147M1,M147W1,M152M,M152W
PHLTA,B468,178,M018M1,M018W1,M065M2,M065W2,M105M7,M105W7
EPHJA,C10,249,M300J34
PHRVA,D61,032002,M001:Desig=6
PRLTA,84,26,M002A0,M002:Desig=28,M002:Desig=27,M002:Desig=16,M002:Desig=17
PHLTA,B466,392,8010:Desig=7,M010:Desig=16,M010:Desig=7,M010W
PHLTA,B469,270,M009D,M009M0R,M009M7,M009W0R,M009W7
EPHJA,C12,25,M004:Desig=4,M004:Desig=5,M004:Desig=7,S014:Desig=1,S014:Desig=2
PRLTA,83,1918,M070:Desig=131,M070:Desig=132,M071:Desig=40,M071:Desig=41,M071:Desig=42
PHLTA,B475,190,M009:Desig=22
PHLTA,B473,337,M004:Desig=194,M004:Desig=4
PHLTA,B476,33,M001:Desig=1
PHLTA,B474,427,M048M,M049M,M052M,M070M,M071M
SPHJA,90,17,M004M,S014:Desig=1,S014:Desig=2,S014:Desig=3
PHLTA,B472,207,M068M,M068W,M135M,M135W,M168M,M168W
PHLTA,B472,200,M070:Desig=143,M070:Desig=144,M070:Desig=145
PHLTA,B472,189,M068:Desig=5,M068:Desig=6,M152:Desig=10,M152:Desig=8
PHLTA,B472,168,M027:Desig=10,M027:Desig=5
PHLTA,B474,188,M004:Desig=5,M004:Desig=8
NUPHA,A668,83,M015M6,M015:Desig=14,M015:Desig=6,M015W6,M016:Desig=7,M041M3,M041W3,M044M3,M044W3,M065:Desig=14,M105:Desig=8,M123M,M123W
EPHJA,C13,47,S044:Desig=6,S044:Desig=7,S051:Desig=131
PHLTA,B496,43,S051:Desig=172
PHRVA,D61,111101,S041M,S042M
PRLTA,84,1663,S051:Desig=1,S051:Desig=2,S051:Desig=3,S051:Desig=4
PHLTA,B476,233,S041:Desig=262,S041:Desig=263
PHRVA,D61,072005,S042BET,S042SJK
PHLTA,B471,233,Q005M,Q005M1S
EPHJA,C13,213,S035:Desig=117,S035:Desig=118,S035:Desig=238,S035:Desig=272,S035:Desig=119,S035:Desig=273,S035:Desig=62
PRLTA,84,590,S016:Desig=81,S016:Desig=82,S016:Desig=83,S016:Desig=84,S016:Desig=85,S016:Desig=87,S016:Desig=88,S016:Desig=89,S016:Desig=90,S016:Desig=91,S016:Desig=92,S016:Desig=94,S016:Desig=95,S016:Desig=96,S016:Desig=97
PHLTA,B471,449,S033:Desig=4,S033:Desig=5,S033:Desig=6,S033:Desig=38,S033:Desig=39
PHRVA,D61,032005,S032:Desig=39,S032:Desig=40,S032:Desig=28
PHLTA,B479,67,S035T
PHRVA,D61,071101R,S035:Desig=31
PRLTA,84,830,S035:Desig=76,S035:Desig=274
EPHJA,C13,197,S030GAM,S035:Desig=122,S035:Desig=247,S035:Desig=5,S035:Desig=260,S035:Desig=109,S035:Desig=264,S035:Desig=285,S035:Desig=275,S035:Desig=125,S035:Desig=126
PHRVA,D61,072003,M105M3,M105W3,S035:Desig=113,S035:Desig=262,S035:Desig=263,S035:Desig=8
PHRVA,D61,052004,S035:Desig=201,S035:Desig=282,S035:Desig=283
PHRVA,D61,052002,S066MNT
PHRVA,D61,112002,M009M5,M009W5,M105M5,M105W5
PHLTA,B478,14,S051:Desig=31
PHLTA,B468,309,M042M3,M042W3,M168M,M168W
PHLTA,B460,242,M004:Desig=4,M004:Desig=5,M004M
SJNCA,45,255,M082W
PHLTA,B461,155,M026:Desig=31
EPHJA,C13,225,S051:Desig=100,S051:Desig=102,S051:Desig=131,S051:Desig=219
PRLTA,68,135,S029IAT
PRLTA,70,701,S029IAT
EPHJA,C14,585,S044AE,S044AT
EPHJA,C16,371,S044GLA,S044GLV,S044M,S044:Desig=1,S044:Desig=7,S044:Desig=8,S044:Desig=16,S044:Desig=2,S044SH,S044W,S044:Desig=9,S044Z01,S044Z0A,S044Z0L,S044Z0T
EPHJA,C16,1,S044GEA,S044GEV,S044GLA,S044GLV,S044GMA,S044GMV,S044GTA,S044GTV,S044M,S044:Desig=1,S044:Desig=7,S044:Desig=8,S044:Desig=16,S044:Desig=2,S044SH,S044W,S044:Desig=9,S044Z01,S044Z0A,S044Z0L,S044Z0T
SJNCA,41,781,M010M,M010W,M034M,M034W,M161M,M161W
PHLTA,B460,213,M068M,M068W,M152M,M152W
PHLTA,B472,420,S046PHA,S046WNO
APHYE,11,403,S007N
NUPHA,B548,385,S066TMR
PHRVA,D61,072001,S043W
PRLTA,84,1857,S031:Desig=1,S031:Desig=4,S032:Desig=1,S032:Desig=2,S045:Desig=13,S045:Desig=3,S045:Desig=4
EPHJA,C13,591,S046STP
EPHJA,C16,71,S046SE
PRLTA,84,5704,S046SBT,S046STP
PRLTA,84,3764,S067T13
APPOA,B27,2155,S018DM
EPHJA,C16,229,S035DXE,S035DXI,S035DXM,S035ETA,S035ETM,S035RHE,S035RHM,S035RHO,S035XAL,S035XE,S035XI,S035XM
PRLTA,30,462,M004:Desig=5,M004:Desig=6
PRLTA,84,2088,S046SQK,S056EGT
PRLTA,84,5038,S032A5,S032D,S032DT,S032:Desig=1,S032:Desig=362,S032:Desig=50,S032:Desig=6
PRLTA,80,2773,Q007:Desig=5
EPHJA,C12,183,S046SNU,S046SQK,S054CTE,S054CTH,S054CTL,S054CTM,S054CTT,S056LQI,S056Z1C,S056ZCH,S056ZET,S056ZLR,S056ZPS
PRLTA,84,2580,S010:Desig=16
PRLTA,84,3768,S010:Desig=20
PRLTA,84,1389,S013:Desig=5,S013:Desig=6
PHRVA,D61,072006,S013:Desig=43
PHLTA,B473,186,S013L+E
PRLTA,84,408,S013A12,S013DPA
PHRVA,D56,1879,S046PHC
PHRVA,D61,052001,S041:Desig=174,S042:Desig=95
PHRVA,C60,065501,S003TD
EPHJA,C14,73,S054EXN,S054EXO,S054EXP,S054EXS,S054MXP,S054MXS,S054TXP,S054TXS,S077MN
JHEPA,9910,004,Q123SM
PHLTA,B471,332,S011DGM,S011DMM
PHRVA,C61,012201,B016:Desig=10,B016:Desig=177,B016M,B016W
PHLTA,B471,411,S043DKG,S043LG
PHLTA,B473,177,S054EXN,S054EXO,S054EXP,S054EXS,S054MXP,S054MXS,S054TXP,S054TXS
PRLTA,84,1082,S066MNS
PRLTA,84,1110,S057DSB
PRLTA,84,1393,S041:Desig=268,S042:Desig=194
PHLTA,B473,330,S046DM1,S046DM2
EPHJA,C12,209,S031:Desig=103,S031:Desig=217,S031:Desig=226
PHLTA,B475,198,S054EXG
PHLTA,B475,429,S044L15,S044SI-
EPHJA,C12,551,S046SE,S046SMU,S046STA
EPHJA,C13,15,S056EGT
PRPLC,328,181,B004IM,B004M,B004:Desig=1,B004:Desig=10,B004:Desig=11,B004:Desig=5,B004:Desig=7,B004:Desig=8,B004:Desig=9,B004RE,B004W,B010IM,B010M,B010:Desig=1,B010:Desig=4,B010:Desig=7,B010:Desig=5,B010RE,B010W,B011IM,B011M,B011:Desig=1,B011:Desig=7,B011:Desig=5,B011:Desig=4,B011RE,B011W,B012IM,B012M,B012:Desig=1,B012:Desig=6,B012RE,B012W,B013IM,B013M,B013:Desig=1,B013RE,B013W,B014IM,B014M,B014:Desig=1,B014:Desig=2,B014:Desig=7,B014:Desig=6,B014:Desig=9,B014:Desig=3,B014RE,B014W,B015IM,B015M,B015:Desig=1,B015:Desig=2,B015:Desig=7,B015RE,B015W,B016IM,B016M,B016:Desig=1,B016:Desig=21,B016:Desig=24,B016:Desig=2,B016:Desig=23,B016:Desig=22,B016RE,B016W,B017IM,B017M,B017:Desig=1,B017:Desig=2,B017RE,B017W,B018IM,B018M,B018:Desig=1,B018:Desig=2,B018:Desig=8,B018:Desig=6,B018:Desig=5,B018:Desig=10,B018RE,B018W,B019IM,B019M,B019:Desig=1,B019:Desig=3,B019:Desig=24,B019RE,B019W,B030IM,B030M,B030:Desig=1,B030:Desig=12,B030:Desig=3,B030:Desig=11,B030:Desig=4,B030RE,B030W,B033IM,B033M,B033:Desig=1,B033RE,B033W,B061IM,B061M,B061:Desig=1,B061:Desig=8,B061:Desig=2,B061:Desig=5,B061:Desig=6,B061RE,B061W,B062IM,B062M,B062:Desig=1,B062:Desig=5,B062:Desig=10,B062:Desig=2,B062:Desig=8,B062:Desig=6,B062RE,B062W,B063IM,B063M,B063:Desig=1,B063:Desig=5,B063:Desig=8,B063:Desig=11,B063:Desig=2,B063:Desig=6,B063:Desig=7,B063RE,B063W,B064IM,B064M,B064:Desig=1,B064:Desig=2,B064:Desig=8,B064:Desig=9,B064:Desig=6,B064RE,B064W,B065IM,B065M,B065:Desig=1,B065:Desig=10,B065:Desig=9,B065:Desig=7,B065:Desig=6,B065:Desig=11,B065:Desig=2,B065RE,B065W,B066IM,B066M,B066:Desig=1,B066:Desig=2,B066:Desig=7,B066:Desig=8,B066:Desig=6,B066:Desig=9,B066:Desig=10,B066RE,B066W,B071IM,B071M,B071:Desig=1,B071:Desig=2,B071:Desig=6,B071RE,B071W,B082IM,B082M,B082:Desig=1,B082:Desig=4,B082:Desig=5,B082:Desig=3,B082:Desig=6,B082RE,B082W,B083IM,B083M,B083:Desig=1,B083:Desig=3,B083RE,B083W,B117IM,B117M,B117:Desig=1,B117:Desig=3,B117:Desig=4,B117RE,B117W,B132IM,B132M,B132:Desig=1,B132:Desig=2,B132:Desig=4,B132:Desig=5,B132:Desig=6,B132:Desig=7,B132RE,B132W,B134IM,B134M,B134:Desig=1,B134RE,B134W,B139IM,B139M,B139:Desig=1,B139:Desig=11,B139:Desig=12,B139:Desig=2,B139RE,B139W,B145IM,B145M,B145:Desig=1,B145:Desig=3,B145RE,B145W
PHRVA,C61,035204,B033A1,B033A2,B033EMR
PHRVA,D61,072004,S016:Desig=8,S016:Desig=9,S016:Desig=11,S016:Desig=50,S016:Desig=51,S016:Desig=52,S016:Desig=53,S016:Desig=99
PRLTA,84,2576,S027RHO
PHLTA,B478,1,S066MGM
PHLTA,B478,5,S067DU1
PHLTA,B478,31,S034:Desig=6,S034:Desig=7
PHLTA,B478,65,S046SLP
PRLTA,84,4043,S077U2E
MPLAE,A15,311,S056ZCH,S056ZET,S056ZOT,S056ZPS
PHLTA,B479,8,S030DM1,S030DM2,S030DM3
PHLTA,B479,79,S044SI+,S044SIZ
PHLTA,B479,358,S054CTH,S056LQI
PHLTA,B479,371,S029IAG
PHLTA,B480,23,S046DM2
PHLTA,B480,149,S056LQI
EPHJA,C13,453,S030FQ
PRLTA,84,4292,S042:Desig=187
PRLTA,84,4802,S014:Desig=24
PHRVA,D61,117301,S003T
PRLTA,84,5273,S046STP
PRLTA,84,5279,S013:Desig=16
PRLTA,84,5283,S041:Desig=267,S041:Desig=9,S042:Desig=16,S042:Desig=191,S042:Desig=192,S042:Desig=193,S049CP1,S049:Desig=230,S049:Desig=126,S049:Desig=127,S049:Desig=128
PRLTA,84,5699,S046DM2
PRLTA,84,5710,S043:Desig=1,S043:Desig=5
PRLTA,84,5716,S056W1C
PHLTA,B482,1,S077U1D
PHLTA,B482,15,S042:Desig=181,S052CB1
PHLTA,B482,31,S046WNO
NUPHA,B574,623,S046WNO
EPHJA,C13,553,S046SNU,S054CTE,S054CTH,S054CTL,S054CTM,S054CTT,S071GEX
EPHJA,C14,239,S054CTH
PRLTA,84,5940,S041AX1,S041AX2
PHLTA,B483,15,S017T
PHLTA,B475,407,S049:Desig=34,S049:Desig=232,S049:Desig=233,S051:Desig=15,S051:Desig=16,S051:Desig=17,S051:Desig=57,S051:Desig=58,S051:Desig=59,S051:Desig=60,S051:Desig=61,S051:Desig=62
PRLTA,85,515,S041:Desig=241,S041:Desig=16,S041:Desig=5,S041:Desig=223,S042:Desig=10,S042:Desig=5,S042:Desig=106,S042:Desig=144
PRLTA,85,520,S041:Desig=242,S041:Desig=243,S041:Desig=244,S041:Desig=245,S041:Desig=246,S041:Desig=247,S041:Desig=248,S041:Desig=80,S042:Desig=60,S042:Desig=163,S042:Desig=164,S042:Desig=165,S042:Desig=166,S042:Desig=167,S042:Desig=170,S042:Desig=171,S049:Desig=226,S049:Desig=227,S049:Desig=228,S049:Desig=229
PHLTA,B484,275,S016DQ
PHRVA,D62,012004,S055HGC
PHRVA,C62,015206,B037M2,B037W2
PRLTA,85,525,S041AX3,S041AX4,S041AX5,S041AX6,S042ACP
MPLAE,A15,1,S043DG5
PHRVA,D62,031101,S054CTQ
PHRVA,D62,032005,S042:Desig=154,S042:Desig=155,S042:Desig=184
PHRVA,D62,035003,S046LGN
PHRVA,D62,051101,S042:Desig=23,S042:Desig=126,S042:Desig=140
PHRVA,D62,052001,S032:Desig=249
PHRVA,D62,052003,S027F
PHRVA,D62,054504,Q123SM
PHRVA,D62,055009,S056LQI
PRLTA,84,1136,S004MEC
PHLTA,B485,37,S035EDI,S035EDM
PHLTA,B485,45,S046SNU,S054CTE,S054CTL,S054CTM,S054CTT,S056Z1C,S056ZCH,S056ZET,S056ZLR,S056ZPS,S071GEX
PHLTA,B485,62,S032DT
PHLTA,B485,85,S055H2
PHLTA,B486,286,S086GCP,S086:Desig=24,S086TSL
PHLTA,B487,241,S055H2
PHLTA,B485,95,S046SWN
PHLTA,B487,36,S046SE,S046ZNO
PHLTA,B486,35,Q004M,S031:Desig=102,S031:Desig=103
EPHJA,C12,411,S043M
PRLTA,85,1378,S046GTN
PRLTA,85,1388,S017EPL,S017MPL
PRLTA,85,1815,S077U2E
PRLTA,85,2256,S010F-M,S010F+M,S010:Desig=39
EPHJA,C16,211,S046DSL,S046SE,S046SMU,S046STA,S046WNO
EPHJA,C16,253,S046SQK,S056ESP
PRLTA,85,2056,S046SQK,S056EGT,S057DSB
PRLTA,85,2062,S057DSB
PRLTA,85,2450,S009:Desig=14,S010:Desig=29
PHLTA,B489,38,S046ZNO
PHLTA,B489,81,S046SNU,S046SQK,S054CTE,S054CTH,S054CTL,S054CTM,S054CTT,S056LQI,S071M
PHLTA,B489,93,S044M,S044W
PHLTA,B489,102,S055H2
PHLTA,B489,115,S055H2
PHLTA,B489,268,S046DM2
PHRVA,D62,071101R,S041:Desig=254,S041:Desig=263,S041:Desig=4,S041:Desig=6,S041:Desig=7,S041:Desig=8,S042:Desig=10,S042:Desig=14,S042:Desig=15,S042:Desig=26,S042:Desig=5,S042:Desig=106,S042:Desig=147,S042:Desig=182,S042:Desig=188,S086:Desig=16,S086:Desig=25,S086:Desig=26,S086:Desig=27,S086:Desig=28,S086:Desig=29,S086:Desig=30,S086:Desig=9,S086:Desig=10
PHRVA,D62,071701R,S046OTH
PHRVA,D62,072005,S033:Desig=4
PHRVA,D62,072006,M028MT,M028WT,M064M,M064W,S035:Desig=125,S035:Desig=126,S035:Desig=260,S035:Desig=286
PHRVA,D62,075010,S046PHC
PRLTA,85,2877,S009:Desig=22,S010:Desig=19,S010:Desig=25,S010:Desig=45,S010:Desig=46
PRLTA,85,2881,S041:Desig=251,S041:Desig=250,S041:Desig=263,S041:Desig=4,S041:Desig=74,S041:Desig=79,S041:Desig=6,S041:Desig=7,S041:Desig=225,S042:Desig=24,S042:Desig=54,S042:Desig=59,S042:Desig=145,S042:Desig=146,S042:Desig=172
PHLTA,B490,36,S042CHD,S042DRA,S042EPS
PHLTA,B490,71,S043:Desig=12,S043:Desig=8
PRLTA,85,3083,S046DM1
EPHJA,C16,555,S086D,S086DRA,S086T,S086TFS
EPHJA,C16,613,S044KZ,S044LAM
EPHJA,C17,53,S007NI,S046GTN,S056REG
PHLTA,B491,232,S031A1,S032A1,S032A4
PHLTA,B492,13,S051:Desig=56
PHLTA,B492,23,S035M,S035MDF
PRLTA,85,3347,S043W
ASJOA,532,648,S016TA
PRLTA,85,3999,S067NUS
NUPHA,A678,341,S029MT
NUPHA,B582,3,S035MM,S035WMM
PHRVA,C62,055501,S017D1,S017F
PHRVA,D62,091101R,S004MM
PHRVA,D62,091102R,S042:Desig=6,S042:Desig=7,S042:Desig=8
PHRVA,D62,097501,Q005M,Q005M1S
PHRVA,D62,112001,S013:Desig=47
PHRVA,D62,112003,S041:Desig=264,S042P3,S042:Desig=66,S042:Desig=49
PRLTA,85,3765,S071GEX
PHLTA,B491,67,S054EXG,S071GEX
PHLTA,B492,259,S042BET,S042SJK
PHLTA,B492,275,S041T,S042DT1,S042T
PHLTA,B493,12,S016T,S016:Desig=71,S016:Desig=100
PHLTA,B493,29,S012:Desig=6
PHLTA,B493,266,S042D,S042T
PHLTA,B494,33,Q007:Desig=2
PHLTA,B494,203,S046OTH
EPHJA,C17,553,S044ZVG
EPHJA,C17,567,S054EQS,S054EXO,S054EXS
PHRVA,D62,092003,S016:Desig=10,S016:Desig=22,S016:Desig=23,S016:Desig=24
PRLTA,85,4668,S042P1,S086P1
PRLTA,85,4856,S010:Desig=38
PRLTA,85,4860,S022AA,S022ACP
PRLTA,85,5059,S044AS
PRLTA,85,5292,S028C
JTPLA,72,282,S014:Desig=1,S014:Desig=2,S014:Desig=3
EPHJA,C17,695,S056LQI
PHRVA,D61,015005,S071GEX
PHRVA,D61,016007,S056KKI,S071KK
PHRVA,D61,037701,S056KKI,S071KK
PHRVA,D61,074019,S071GEX
PHRVA,D61,117901,S071GEX
PHRVA,D62,125018,S071GEX
PHRVA,D63,022001,S046DM2
PRLTA,86,30,S041:Desig=265,S041:Desig=266,S042:Desig=189,S042:Desig=190
PHLTA,B480,176,S071RAD
PHLTA,B481,323,S071OS6,S071OS7
PHLTA,B483,196,S071RAD
PHLTA,B495,33,S010FS,S010FT,S010L+E
PHLTA,B495,63,S076HDB
PHLTA,B496,137,S012:Desig=13
PHRVA,D61,077505,Q005M,Q005M1S
NUPHA,B569,158,M004:Desig=25
PHLTA,B479,53,M004:Desig=22,M004:Desig=23,M036M1
JTPLA,71,355,M001:Desig=5,M009:Desig=80
PHLTA,B485,349,M003M1,M003W1,M004:Desig=19,M004:Desig=20,M004:Desig=4
PHLTA,B486,29,M065M8,M065W9
PHLTA,B492,8,M005:Desig=10,M012:Desig=10
PHLTA,B489,125,M065:Desig=11,M105:Desig=3,M105:Desig=4,M105M1,M105W1,M125:Desig=3,M125:Desig=4,M125M,M125W,M126:Desig=2,M126:Desig=3,M126M,M126W
PHLTA,B491,81,M004:Desig=15,M004:Desig=5,M004:Desig=14,M004:Desig=255
PHLTA,B494,26,M004:Desig=194,M004:Desig=2
PHRVA,D62,032004,M071:Desig=11,M071:Desig=13,M071:Desig=15,M071:Desig=59,M071:Desig=14,M071:Desig=58,M071:Desig=1
PHRVA,D62,052002,M056:Desig=6,M056:Desig=7,M057:Desig=6,M057:Desig=7
PHLTA,B477,19,M101M,M101W,M154M,M154W,M300J8
PHLTA,B485,341,M125M,M125:Desig=4,M125:Desig=5,M125W
PHLTA,B491,40,M300J17
PHLTA,B491,47,M016M,M016W,M033M2,M033W2,M041M2,M041W2,M089M,M089W,M107M,M107W,M135M,M135W,M142M2,M142W2,M156M,M156W,M168M,M168W,M169M,M169W,M300J1,M300J17,M300J22,M300J23,M300J25,M300J5,M300J7,M300K26,M300K27
SPHJA,90,927,M001:Desig=1,M001:Desig=3,M004:Desig=25
PHLTA,B476,25,M070:Desig=88,M070:Desig=89,M070:Desig=175,M070:Desig=176
PHLTA,B471,429,M142M3,M142:Desig=9,M142W3,M152M,M152:Desig=2,M152:Desig=8,M152W
PHLTA,B471,435,M101M,M101:Desig=4,M101:Desig=8,M101:Desig=2,M101W,M135:Desig=4,M154M,M154:Desig=1,M154:Desig=5,M154:Desig=6,M154W
PHLTA,B471,440,M008:Desig=23,M101M,M101W,M135M,M135:Desig=4,M135W,M147PP,M147:Desig=14,M147:Desig=15,M152M,M152:Desig=11,M152:Desig=12,M152W,M154M,M154W,M156M,M156W
PHLTA,B474,423,M152:Desig=7,M152:Desig=8
